Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2015,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,APPLES,"APPLES - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.336,
SURVEY,2015,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,APRICOTS,"APRICOTS - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,"1,010",
SURVEY,2015,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,AVOCADOS,"AVOCADOS - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,"1,900",
SURVEY,2015,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,BANANAS,"BANANAS - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.912,
SURVEY,2015,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,BLACKBERRIES,"BLACKBERRIES - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.747,
SURVEY,2015,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,1.47,
SURVEY,2015,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COFFEE,"COFFEE - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,9.38,
SURVEY,2015,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,CRANBERRIES,"CRANBERRIES - PRICE RECEIVED, MEASURED IN $ / BARREL",TOTAL,NOT SPECIFIED,31,
SURVEY,2015,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,DATES,"DATES - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,"1,560",
SURVEY,2015,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,GRAPEFRUIT,"GRAPEFRUIT - PRICE RECEIVED, MEASURED IN $ / BOX",TOTAL,NOT SPECIFIED,9.85,
SURVEY,2015,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,GRAPES,"GRAPES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,"1,700",
SURVEY,2015,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,HAZELNUTS,"HAZELNUTS - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,"2,800",
SURVEY,2015,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,KIWIFRUIT,"KIWIFRUIT - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,"1,470",
SURVEY,2015,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,LEMONS,"LEMONS - PRICE RECEIVED, MEASURED IN $ / BOX",TOTAL,NOT SPECIFIED,30.83,
SURVEY,2015,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MACADAMIAS,"MACADAMIAS - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.97,
SURVEY,2015,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,NECTARINES,"NECTARINES - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,910,
SURVEY,2015,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,OLIVES,"OLIVES - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,894,
SURVEY,2015,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,ORANGES,"ORANGES - PRICE RECEIVED, MEASURED IN $ / BOX",TOTAL,NOT SPECIFIED,13.29,
SURVEY,2015,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,PAPAYAS,"PAPAYAS - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.419,
SURVEY,2015,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,PEACHES,"PEACHES - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,732,
SURVEY,2015,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,PEARS,"PEARS - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,615,
SURVEY,2015,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,PECANS,"PECANS - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,2.2,
SURVEY,2015,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,PISTACHIOS,"PISTACHIOS - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,3.29,
SURVEY,2015,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,PLUMS & PRUNES,"PLUMS & PRUNES - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,553,
SURVEY,2015,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,RASPBERRIES,"RASPBERRIES - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,2.37,
SURVEY,2015,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,TANGERINES,"TANGERINES - PRICE RECEIVED, MEASURED IN $ / BOX",TOTAL,NOT SPECIFIED,22.13,
SURVEY,2014,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,ALMONDS,"ALMONDS - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,4,
SURVEY,2014,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,APPLES,"APPLES - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.256,
SURVEY,2014,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,APRICOTS,"APRICOTS - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,818,
SURVEY,2014,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,AVOCADOS,"AVOCADOS - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,"1,890",
SURVEY,2014,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,BANANAS,"BANANAS - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.82,
SURVEY,2014,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,BLACKBERRIES,"BLACKBERRIES - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,1.11,
SURVEY,2014,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,1.46,
SURVEY,2014,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COFFEE,"COFFEE - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,9.12,
SURVEY,2014,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,CRANBERRIES,"CRANBERRIES - PRICE RECEIVED, MEASURED IN $ / BARREL",TOTAL,NOT SPECIFIED,30.9,
SURVEY,2014,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,DATES,"DATES - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,"1,510",
SURVEY,2014,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,GRAPEFRUIT,"GRAPEFRUIT - PRICE RECEIVED, MEASURED IN $ / BOX",TOTAL,NOT SPECIFIED,9.6,
SURVEY,2014,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,GRAPES,"GRAPES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,"1,520",
SURVEY,2014,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,GUAVAS,"GUAVAS - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.18,
SURVEY,2014,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,HAZELNUTS,"HAZELNUTS - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,"3,600",
SURVEY,2014,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,KIWIFRUIT,"KIWIFRUIT - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,"1,190",
SURVEY,2014,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,LEMONS,"LEMONS - PRICE RECEIVED, MEASURED IN $ / BOX",TOTAL,NOT SPECIFIED,31.13,
SURVEY,2014,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MACADAMIAS,"MACADAMIAS - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.87,
SURVEY,2014,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,NECTARINES,"NECTARINES - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,866,
SURVEY,2014,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,OLIVES,"OLIVES - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,774,
SURVEY,2014,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,ORANGES,"ORANGES - PRICE RECEIVED, MEASURED IN $ / BOX",TOTAL,NOT SPECIFIED,14.29,
SURVEY,2014,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,PAPAYAS,"PAPAYAS - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.48,
SURVEY,2014,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,PEACHES,"PEACHES - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,750,
SURVEY,2014,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,PEARS,"PEARS - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,562,
SURVEY,2014,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,PECANS,"PECANS - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,1.96,
SURVEY,2014,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,PISTACHIOS,"PISTACHIOS - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,3.57,
SURVEY,2014,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,PLUMS & PRUNES,"PLUMS & PRUNES - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,487,
SURVEY,2014,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,PRUNES,"PRUNES - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,"2,200",
SURVEY,2014,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,RASPBERRIES,"RASPBERRIES - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,2.59,
SURVEY,2014,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,TANGERINES,"TANGERINES - PRICE RECEIVED, MEASURED IN $ / BOX",TOTAL,NOT SPECIFIED,31.05,
SURVEY,2013,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,ALMONDS,"ALMONDS - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,3.21,
SURVEY,2013,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,APPLES,"APPLES - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.302,
SURVEY,2013,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,APRICOTS,"APRICOTS - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,737,
SURVEY,2013,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,AVOCADOS,"AVOCADOS - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,"1,980",
SURVEY,2013,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,BANANAS,"BANANAS - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.9,
SURVEY,2013,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,BLACKBERRIES,"BLACKBERRIES - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.828,
SURVEY,2013,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,1.4,
SURVEY,2013,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COFFEE,"COFFEE - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,6.2,
SURVEY,2013,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,CRANBERRIES,"CRANBERRIES - PRICE RECEIVED, MEASURED IN $ / BARREL",TOTAL,NOT SPECIFIED,32.4,
SURVEY,2013,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,DATES,"DATES - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,"1,220",
SURVEY,2013,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,GRAPEFRUIT,"GRAPEFRUIT - PRICE RECEIVED, MEASURED IN $ / BOX",TOTAL,NOT SPECIFIED,8.87,
SURVEY,2013,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,GRAPES,"GRAPES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,"1,430",
SURVEY,2013,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,GUAVAS,"GUAVAS - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.17,
SURVEY,2013,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,HAZELNUTS,"HAZELNUTS - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,"2,680",
SURVEY,2013,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,KIWIFRUIT,"KIWIFRUIT - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,"1,110",
SURVEY,2013,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,LEMONS,"LEMONS - PRICE RECEIVED, MEASURED IN $ / BOX",TOTAL,NOT SPECIFIED,17.56,
SURVEY,2013,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MACADAMIAS,"MACADAMIAS - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.87,
SURVEY,2013,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,NECTARINES,"NECTARINES - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,772,
SURVEY,2013,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,OLIVES,"OLIVES - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,813,
SURVEY,2013,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,ORANGES,"ORANGES - PRICE RECEIVED, MEASURED IN $ / BOX",TOTAL,NOT SPECIFIED,10.85,
SURVEY,2013,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,PAPAYAS,"PAPAYAS - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.344,
SURVEY,2013,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,PEACHES,"PEACHES - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,618,
SURVEY,2013,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,PEARS,"PEARS - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,491,
SURVEY,2013,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,PECANS,"PECANS - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,1.73,
SURVEY,2013,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,PISTACHIOS,"PISTACHIOS - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,3.48,
SURVEY,2013,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,PLUMS & PRUNES,"PLUMS & PRUNES - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,482,
SURVEY,2013,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,PRUNES,"PRUNES - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,"2,000",
SURVEY,2013,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,RASPBERRIES,"RASPBERRIES - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,2.12,
SURVEY,2013,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,TANGERINES,"TANGERINES - PRICE RECEIVED, MEASURED IN $ / BOX",TOTAL,NOT SPECIFIED,25.6,
SURVEY,2012,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,ALMONDS,"ALMONDS - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,2.58,
SURVEY,2012,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,APPLES,"APPLES - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.371,
SURVEY,2012,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,APRICOTS,"APRICOTS - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,673,
SURVEY,2012,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,BANANAS,"BANANAS - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED, (NA),
SURVEY,2012,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,BLACKBERRIES,"BLACKBERRIES - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.834,
SURVEY,2012,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,1.7,
SURVEY,2012,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COFFEE,"COFFEE - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,5.9,
SURVEY,2012,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,CRANBERRIES,"CRANBERRIES - PRICE RECEIVED, MEASURED IN $ / BARREL",TOTAL,NOT SPECIFIED,47.9,
SURVEY,2012,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,DATES,"DATES - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,"1,340",
SURVEY,2012,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,GRAPEFRUIT,"GRAPEFRUIT - PRICE RECEIVED, MEASURED IN $ / BOX",TOTAL,NOT SPECIFIED,10.08,
SURVEY,2012,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,GRAPES,"GRAPES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,"1,370",
SURVEY,2012,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,HAZELNUTS,"HAZELNUTS - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,"1,830",
SURVEY,2012,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,KIWIFRUIT,"KIWIFRUIT - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,"1,020",
SURVEY,2012,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,LEMONS,"LEMONS - PRICE RECEIVED, MEASURED IN $ / BOX",TOTAL,NOT SPECIFIED,21.12,
SURVEY,2012,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MACADAMIAS,"MACADAMIAS - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.8,
SURVEY,2012,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,NECTARINES,"NECTARINES - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,767,
SURVEY,2012,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,OLIVES,"OLIVES - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,813,
SURVEY,2012,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,ORANGES,"ORANGES - PRICE RECEIVED, MEASURED IN $ / BOX",TOTAL,NOT SPECIFIED,12.7,
SURVEY,2012,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,PAPAYAS,"PAPAYAS - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED, (NA),
SURVEY,2012,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,PEACHES,"PEACHES - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,647,
SURVEY,2012,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,PEARS,"PEARS - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,509,
SURVEY,2012,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,PECANS,"PECANS - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,1.57,
SURVEY,2012,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,PISTACHIOS,"PISTACHIOS - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,2.61,
SURVEY,2012,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,PLUMS & PRUNES,"PLUMS & PRUNES - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,531,
SURVEY,2012,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,PRUNES,"PRUNES - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,"1,330",
SURVEY,2012,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,RASPBERRIES,"RASPBERRIES - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,1.72,
SURVEY,2012,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,TANGERINES,"TANGERINES - PRICE RECEIVED, MEASURED IN $ / BOX",TOTAL,NOT SPECIFIED,22.34,
SURVEY,2011,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,ALMONDS,"ALMONDS - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,1.99,
SURVEY,2011,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,APPLES,"APPLES - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.303,
SURVEY,2011,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,APRICOTS,"APRICOTS - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,616,
SURVEY,2011,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,AVOCADOS,"AVOCADOS - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,"1,540",
SURVEY,2011,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,BANANAS,"BANANAS - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.65,
SURVEY,2011,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,BLACKBERRIES,"BLACKBERRIES - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.812,
SURVEY,2011,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,BLUEBERRIES,"BLUEBERRIES - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,1.85,
SURVEY,2011,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COFFEE,"COFFEE - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,4.15,
SURVEY,2011,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,CRANBERRIES,"CRANBERRIES - PRICE RECEIVED, MEASURED IN $ / BARREL",TOTAL,NOT SPECIFIED,44.8,
SURVEY,2011,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,DATES,"DATES - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,"1,320",
SURVEY,2011,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,GRAPEFRUIT,"GRAPEFRUIT - PRICE RECEIVED, MEASURED IN $ / BOX",TOTAL,NOT SPECIFIED,9.33,
SURVEY,2011,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,GRAPES,"GRAPES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,995,
SURVEY,2011,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,GUAVAS,"GUAVAS - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.17,
SURVEY,2011,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,HAZELNUTS,"HAZELNUTS - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,"2,330",
SURVEY,2011,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,KIWIFRUIT,"KIWIFRUIT - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,775,
SURVEY,2011,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,LEMONS,"LEMONS - PRICE RECEIVED, MEASURED IN $ / BOX",TOTAL,NOT SPECIFIED,16.8,
SURVEY,2011,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MACADAMIAS,"MACADAMIAS - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,1,
SURVEY,2011,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,NECTARINES,"NECTARINES - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,582,
SURVEY,2011,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,OLIVES,"OLIVES - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,733,
