Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),0,,CRANBERRIES,"CRANBERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"30,300",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),0,,CROP TOTALS,"CROP TOTALS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"242,350",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),0,,"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"7,100",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),0,,CUCUMBERS,"CUCUMBERS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"29,100",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),0,,MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"5,600",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),0,,PEACHES & NECTARINES,"PEACHES & NECTARINES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"2,150",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),0,,PUMPKINS,"PUMPKINS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"11,200",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),0,,SQUASH,"SQUASH, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"9,400",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 2 (AL DE GA KY MD NC SC TN VA WV),0,,APPLES,"APPLES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"21,200",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 2 (AL DE GA KY MD NC SC TN VA WV),0,,BLUEBERRIES,"BLUEBERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"15,900",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 2 (AL DE GA KY MD NC SC TN VA WV),0,,CROP TOTALS,"CROP TOTALS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"78,750",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 2 (AL DE GA KY MD NC SC TN VA WV),0,,"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"2,050",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 2 (AL DE GA KY MD NC SC TN VA WV),0,,CUCUMBERS,"CUCUMBERS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"9,300",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 2 (AL DE GA KY MD NC SC TN VA WV),0,,MELONS,"MELONS, CANTALOUP, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"2,200",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 2 (AL DE GA KY MD NC SC TN VA WV),0,,MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"15,300",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 2 (AL DE GA KY MD NC SC TN VA WV),0,,PUMPKINS,"PUMPKINS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"5,200",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 2 (AL DE GA KY MD NC SC TN VA WV),0,,SQUASH,"SQUASH, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"5,600",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 2 (AL DE GA KY MD NC SC TN VA WV),0,,"VEGETABLES, OTHER","VEGETABLES, OTHER, (COMBINED, EXCL POTATOES), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"2,000",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 3 (AR FL LA MO MS NM OK TX),0,,BLUEBERRIES,"BLUEBERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"3,150",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 3 (AR FL LA MO MS NM OK TX),0,,CROP TOTALS,"CROP TOTALS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"62,450",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 3 (AR FL LA MO MS NM OK TX),0,,"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"2,100",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 3 (AR FL LA MO MS NM OK TX),0,,CUCUMBERS,"CUCUMBERS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"5,700",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 3 (AR FL LA MO MS NM OK TX),0,,"FRUIT & TREE NUTS, OTHER","FRUIT & TREE NUTS, OTHER, (COMBINED, EXCL CITRUS), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"7,000",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 3 (AR FL LA MO MS NM OK TX),0,,MELONS,"MELONS, CANTALOUP, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"3,650",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 3 (AR FL LA MO MS NM OK TX),0,,MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"28,200",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 3 (AR FL LA MO MS NM OK TX),0,,ORANGES,"ORANGES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"6,700",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 3 (AR FL LA MO MS NM OK TX),0,,PUMPKINS,"PUMPKINS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"2,250",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 3 (AR FL LA MO MS NM OK TX),0,,SQUASH,"SQUASH, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"3,700",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 4 (CO MN MT ND NV SD UT WY),0,,APPLES,"APPLES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"3,000",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 4 (CO MN MT ND NV SD UT WY),0,,CHERRIES,"CHERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"3,100",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 4 (CO MN MT ND NV SD UT WY),0,,CROP TOTALS,"CROP TOTALS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"13,350",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 4 (CO MN MT ND NV SD UT WY),0,,"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"3,400",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 4 (CO MN MT ND NV SD UT WY),0,,PUMPKINS,"PUMPKINS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"3,850",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 5 (AK ID OR WA),0,,APPLES,"APPLES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"112,600",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 5 (AK ID OR WA),0,,BLUEBERRIES,"BLUEBERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"14,200",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 5 (AK ID OR WA),0,,CHERRIES,"CHERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"39,900",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 5 (AK ID OR WA),0,,CRANBERRIES,"CRANBERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"5,700",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 5 (AK ID OR WA),0,,CROP TOTALS,"CROP TOTALS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"240,250",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 5 (AK ID OR WA),0,,"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"5,600",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 5 (AK ID OR WA),0,,"FIELD CROPS, OTHER","FIELD CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"10,900",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 5 (AK ID OR WA),0,,HAY,"HAY, CLOVER, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"8,300",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 5 (AK ID OR WA),0,,MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"2,750",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 5 (AK ID OR WA),0,,PEACHES & NECTARINES,"PEACHES & NECTARINES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"2,900",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 5 (AK ID OR WA),0,,PEARS,"PEARS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"24,300",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 5 (AK ID OR WA),0,,RASPBERRIES,"RASPBERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"6,400",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 5 (AK ID OR WA),0,,"VEGETABLES, OTHER","VEGETABLES, OTHER, (COMBINED, EXCL POTATOES), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"6,700",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 6 & 7 (AZ CA HI),0,,ALMONDS,"ALMONDS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"921,400",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 6 & 7 (AZ CA HI),0,,APPLES,"APPLES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"10,400",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 6 & 7 (AZ CA HI),0,,AVOCADOS,"AVOCADOS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"12,800",57.33
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 6 & 7 (AZ CA HI),0,,BLUEBERRIES,"BLUEBERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"3,050",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 6 & 7 (AZ CA HI),0,,CHERRIES,"CHERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"29,800",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 6 & 7 (AZ CA HI),0,,CRANBERRIES,"CRANBERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"3,300",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 6 & 7 (AZ CA HI),0,,CROP TOTALS,"CROP TOTALS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"1,178,100",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 6 & 7 (AZ CA HI),0,,"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"7,900",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 6 & 7 (AZ CA HI),0,,CUCUMBERS,"CUCUMBERS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"3,750",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 6 & 7 (AZ CA HI),0,,"FIELD CROPS, OTHER","FIELD CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"11,700",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 6 & 7 (AZ CA HI),0,,"FRUIT & TREE NUTS, OTHER","FRUIT & TREE NUTS, OTHER, (COMBINED, EXCL CITRUS), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"6,200",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 6 & 7 (AZ CA HI),0,,HAY,"HAY, ALFALFA, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"42,700",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 6 & 7 (AZ CA HI),0,,KIWIFRUIT,"KIWIFRUIT, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"2,800",316.88
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 6 & 7 (AZ CA HI),0,,MELONS,"MELONS, CANTALOUP, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"36,900",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 6 & 7 (AZ CA HI),0,,MELONS,"MELONS, HONEYDEW, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"9,300",45.76
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 6 & 7 (AZ CA HI),0,,MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"13,000",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 6 & 7 (AZ CA HI),0,,ORANGES,"ORANGES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"2,700",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 6 & 7 (AZ CA HI),0,,PLUMS,"PLUMS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"29,700",15.3
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 6 & 7 (AZ CA HI),0,,RASPBERRIES,"RASPBERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"5,100",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 6 & 7 (AZ CA HI),0,,SQUASH,"SQUASH, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"2,800",
SURVEY,2016,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 6 & 7 (AZ CA HI),0,,SUNFLOWER,"SUNFLOWER, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"22,800",
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),0,,APPLES,"APPLES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"78,300",4.51
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),0,,BLUEBERRIES,"BLUEBERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"44,900",
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),0,,CHERRIES,"CHERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"28,700",12.85
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),0,,CRANBERRIES,"CRANBERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"30,800",
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),0,,"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"4,150",
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),0,,CUCUMBERS,"CUCUMBERS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"28,800",24.15
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),0,,"FRUIT & TREE NUTS, OTHER","FRUIT & TREE NUTS, OTHER, (COMBINED, EXCL CITRUS), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"3,300",
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),0,,MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"4,850",19.96
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),0,,PUMPKINS,"PUMPKINS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"11,500",21.54
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),0,,SQUASH,"SQUASH, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"8,500",16.38
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 1 (CT IA IL IN KS MA ME MI NE NH NJ NY OH PA RI VT WI),0,,"VEGETABLES, OTHER","VEGETABLES, OTHER, (COMBINED, EXCL POTATOES), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"2,050",
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 2 (AL DE GA KY MD NC SC TN VA WV),0,,APPLES,"APPLES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"20,900",26.83
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 2 (AL DE GA KY MD NC SC TN VA WV),0,,BLUEBERRIES,"BLUEBERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"15,800",
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 2 (AL DE GA KY MD NC SC TN VA WV),0,,"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"5,800",
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 2 (AL DE GA KY MD NC SC TN VA WV),0,,CUCUMBERS,"CUCUMBERS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"18,300",28.93
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 2 (AL DE GA KY MD NC SC TN VA WV),0,,MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"25,100",11.89
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 2 (AL DE GA KY MD NC SC TN VA WV),0,,PUMPKINS,"PUMPKINS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"3,100",40.21
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 2 (AL DE GA KY MD NC SC TN VA WV),0,,SQUASH,"SQUASH, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"6,900",29.79
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 3 (AR FL LA MO MS NM OK TX),0,,BLUEBERRIES,"BLUEBERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"4,650",
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 3 (AR FL LA MO MS NM OK TX),0,,"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"4,300",
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 3 (AR FL LA MO MS NM OK TX),0,,CUCUMBERS,"CUCUMBERS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"9,900",49.73
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 3 (AR FL LA MO MS NM OK TX),0,,"FRUIT & TREE NUTS, OTHER","FRUIT & TREE NUTS, OTHER, (COMBINED, EXCL CITRUS), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"5,500",
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 3 (AR FL LA MO MS NM OK TX),0,,MELONS,"MELONS, OTHER (COMBINED), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"2,450",
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 3 (AR FL LA MO MS NM OK TX),0,,MELONS,"MELONS, WATERMELON, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"29,600",17.8
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 3 (AR FL LA MO MS NM OK TX),0,,PUMPKINS,"PUMPKINS, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"3,000",74.66
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 3 (AR FL LA MO MS NM OK TX),0,,SQUASH,"SQUASH, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"2,650",26.13
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 4 (CO MN MT ND NV SD UT WY),0,,APPLES,"APPLES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"2,750",20.38
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 4 (CO MN MT ND NV SD UT WY),0,,CHERRIES,"CHERRIES, HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"3,600",21.99
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 4 (CO MN MT ND NV SD UT WY),0,,"CROPS, OTHER","CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"2,650",
SURVEY,2015,YEAR,,REGION : MULTI-STATE,,,,,,,,REGION 4 (CO MN MT ND NV SD UT WY),0,,"FIELD CROPS, OTHER","FIELD CROPS, OTHER, (COMBINED), HONEY BEE POLLINATION - ACRES POLLINATED, PAID BASIS",TOTAL,NOT SPECIFIED,"2,950",
